Politick
"The cost of supporting Ukraine myth or burden for the EU   Pope Leo urged to push for release of Armenian political prisoners in Azerbaijan   President Trump congratulated the Armenian people emphasizing that they deserve lasting peace and reaffirmed his unconditional support for peaceoriented processes   Pashinyan Orders His Gestapo to Invade The Sacred Grounds of Holy Etchmiadzin   PM Pashinyan chairs Constitutional Reform Council session   The United States remains committed to its partnership with Armenia and looks forward to the further development of the strategic partnership between the United States and Armenia   USACC Hosts Inaugural Ambassadorial Roundtable on TRIPP as a Cornerstone of the US Eurasian Connectivity Strategy   A wide range of issues related to ArmeniaUS strategic cooperation were discussed   Nikol Pashinyan will participate in the session of the Supreme Eurasian Economic Council in St Petersburg   The Deputy Foreign Minister of Armenia positively assessed the support of the member states for Armenias proposals on reforming the BSECs current procedures,"
"Dialogue on ArmeniaUS Relations Continues with Save Armenia Leadership   Reps Bilirakis  Pallone Introduce Armenia Partnership Security Act to Strengthen US Oversight of Azerbaijans Actions and Advance Armenias Security Needs   ANCA Backs ARMENIA Security Partnership Act to Hold Azerbaijan Accountable   Ambassador Narek Mkrtchyan met with US Congressman Gary Palmer to discuss opportunities for expanding ArmeniaUS cooperation   PostAugust  MoUs Open New Prospects for ArmeniaUS Trade Relations   Armenian Embassy Hosts Roundtable with US Think Tanks on PostWashington Summit Developments   US Diplomat Scott Moore Meets with Graduate Students at Yerevan State University   Minister Mirzoyan expressed hope that the approval of the new ArmeniaNATO partnership program would create an opportunity to develop relations with a more ambitious agenda   Papikyan and the NATO Secretary General discussed the progress and prospects for the development of the ArmeniaNATO partnership   Vahan Kostanyan and Sonata Coulter commended the actively developing ArmeniaUS strategic partnership,"
"The United States and Armenia have begun implementing the agreements reached at the August  summit   Davit Manukyan was captured by Azerbaijani authorities at the Hakari Bridge checkpoint established following Azerbaijans blockade of the Lachin Corridor   Armenia Highlights Importance of Multilateralism at UN Security Council Debate on Leadership for Peace   Ambassador Narek Mkrtchyan Meets US Congressman Daniel Newhouse to Discuss USArmenia Cooperation in Winemaking   EAFJD demands clarification from the EU regarding statements on support for the electoral process in Armenia   ACA Representative Meets with Armenias Ambassador to the United   Pashinyan May Soon Declare Himself The New Catholicos of All Armenians   During the meeting the Armenian Ambassador presented the advisor to the Supreme Leader of the Islamic Republic of Iran with the latest developments in the peace process between Armenia and Azerbaijan   Ahead of Christmas the Lemkin Institute urges President Donald J Trump to secure the immediate release of Armenian prisoners held unlawfully by Azerbaijan   Basically we covered all the topics which are currently very important between Armenia and the European Union Ararat Mirzoyan,"
"Davit Davtyan Captured After the Ceasefire   In Riyadh touching on recent regional developments the Deputy Minister of Foreign Affairs of Armenia emphasized the importance of further strengthening and institutionalization of peace   ArmeniaAustria Parliamentary Ties and EU Partnership in Focus at Vienna Meeting   The attempt by Pashinyan and his team to shift responsibility onto others has failed Serzh Sargsyan   At the Embassy of the Republic of Armenia in the United States Mr Sinanyan together with Ambassador Mkrtchyan met with representatives of the Armenian community in Washington   Pashinyan Violates Constitution Should Global Armenian Church Ask for International Judicial Intervention   Isaac Six emphasized that cooperation on Christian values between Armenia and the United States is of civilizational significance   Armenia and EUCOM Deepen Partnership on CBRN Defense and Military Modernization   Ambassador Narek Mkrtchyan met with US Congressman Thomas Kean   Can Pashinyan Do for Armenia a Fraction Of What Erdogan Has Done for Turkey,"
"The prosecution requested  years of imprisonment for Arkadi Ghukasyan  the maximum sentence provided under Azerbaijani law for defendants aged  and older   US EUCOM Delegation Pays Tribute at Tsitsernakaberd   Armenia Becomes First Country to Recognize August  as Yazidi Genocide Memorial Day   Ambassador Kvien Highlights Expanding USArmenia Partnership at AmCham Meeting   In our first week in office we will rename Black Lake and the surrounding areas as Donald Trump National Park and the Jermuk Mountains up to the Pine Grove will be renamed Melania Trump National Park Arman Tatoyan   Ararat Mirzoyan and the ODIHR Director also touched upon hybrid threats including mechanisms for effectively countering disinformation stressing readiness to cooperate actively in this area as well   Issues related to the activities of the OSCE and regional developments discussed in Vienna   Presentation of the CSO Meter  How was the year for the civil society environment in Armenia    ANCA Capitol Hill Briefing Spotlights Armenian Genocide Education Act   European Union and Armenia adopt new Strategic Agenda to deepen partnership,"
"Mirzoyan and Kos reviewed ongoing efforts to enhance connectivity boost infrastructure investment and stimulate economic cooperation They also discussed initiatives to strengthen Armenias resilience   Ambassador Narek Mkrtchyan Meets US Chamber of Commerce Leadership to Discuss Expanding ArmenianAmerican Economic Cooperation   Armenian Hostages Languish in Azerbaijan in Face of Opaque Judiciary   Pashinyan and Rebellious Clergy Versus The Catholicos   Both sides agreed to continue efforts to further deepen the economic cooperation between Armenia and the United States   NagornoKarabakh Committee Marks Two Years of Advocacy for the Right of Return   OSCE completes closure of Minsk Process and related structures   Urgent Appeal Regarding Political Persecution Unlawful Detentions and Obstruction of Media Freedom in Armenia AntiFakeam   Armenia Pays US Public Relations Firm To Attack the Armenian Apostolic Church   ArmeniaCyprus Political Consultations Highlight New Phase in Bilateral Cooperation,"
"Armenia Reaffirms Commitment to Combating Human Trafficking at UNGA HighLevel Meeting   Corruption in Armenia Another test on the path to European integration   It is a great honour for Armenia to assume this important responsibility Viktor Biyagov   Promoting Productivity Would Boost GDP and Create More and Better Jobs for Countries in Europe and Central Asia   Armenian Assembly of America Elected to NGO Board CoNGO at the United Nations   Senators Markey And Whitehouse Spearhead Letter Backed By  Senators Urging Secretary Rubio To Press For The Release Of Armenian Hostages Sanction Azerbaijan   Syndrome of ProTurkism ACNIS ReView from Yerevan   Peace Bridge Initiative holds another meeting in Baku   Ambassador Balayan Meets Luxembourgs Parliamentary Speaker to Discuss ArmeniaEU Cooperation and Peace Initiatives   Ambassador Mkrtchyan Discusses AI Opportunities with OpenAI Executives,"
"Armenian Ambassador Meets Google Leadership to Explore AI and Digital Partnership   The Ambassador proposed considering the YerevanSan Francisco sister cities initiative as well as the idea of opening a Tumo center in San Francisco as a forward looking educational initiative   Helen Clark noted that she is in Armenia to participate in the meeting of the Extractive Industries Transparency Initiative EITI Board and noted that the foundations goal is to support democratic political leadership and good governance by making the experience of former leaders available to current leaders   The Prime Minister chairs discussion on issues related to promoting efficiency in the public administration system   Peace at the Cost of Identity Destruction Article by Armen Harutyunyan   Armenia and Northern California WTC Focus on Enhancing Market Access and Export Opportunities   Ambassador Mkrtchyan and Sacramento Economic Council Strengthen Ties in Technology and Business   TwoThirds of Armenians Dont Believe Peace is Possible with Azerbaijan   The question of the Armenians of NagornoKarabakh is not one of borders or ethnicity but of the universality of human rights say  international parliamentarians Le Monde   Ambassador Kvien Welcomes Under Secretary Allison Hooker to Yerevan to Advance USArmenia Strategic Partnership,"
"Follow the money to fight organized crime OSCE PAs Zoffili says on International Day against Transnational Organized Crime   Participants of the protest held near the Armenian Embassy in Moscow demanded the release of the arrested clergymen and businessman Samvel Karapetyan who has spoken out in defense of the Armenian Apostolic Church   Local Democracy From European Experience of Community Enlargement to Armenian Reality   Armen Grigoryan Gert Jan Koopman discuss prospects of cooperation within Armenias Crossroads of Peace project   The Republican Party reaffirms its full commitment to the cause of restoring democracy and to the constitutional fight to hold this regime accountable for the crimes committed against the Armenian people and the Armenian state   Ararat Mirzoyan Pays Tribute at Heroes Memorial During Official Visit to Tbilisi   Saghatelyan and Samsonyan had adequately informed the audience about the possible use of such expressions during the podcast Therefore since no element of overtly disrespectful attitude toward society is present   Armenian Center for Political rights issued a statement regarding the new political persecution of Antifakeam team   Government Attacks on Armenian Church Are Unconstitutional   EAFJD Statement on the Armenia Prayer Breakfast,"
"AGBU cofounds the SwissArmenian Academy of Hospitality to empower Armenias hospitality sector   In such cases one should speak not of cession but of restitution I am talking about the enclaves Arman Tatoyan   Tucker Carlson condemns the Armenian governments unprecedented interference with the Armenian Apostolic Church   Tucker Carlson Exposes Pashinyans Assault On Armenian Church to Millions of Americans   Aliyev Labels Armenian Prisoners War Criminals Undermining Due Process and Turning Justice into Propaganda   A New Policy ANCA Lead Coalition Against Azerbaijans Role in the Gaza Security Force   Five Years of Injustice Lawyer Marks Vicken Euljekjians Ongoing Imprisonment in Azerbaijan   Armenias Foreign Minister Ararat Mirzoyan and Denmarks Foreign Minister Lars Lkke Rasmussen signed a Memorandum of Understanding between the Ministry of Foreign Affairs of the Republic of Armenia and the Ministry of Foreign Affairs of Denmark   How to dismantle Pashinyans false peace or war alternative in the  elections   Crisis of justice ACNIS ReView from Yerevan,"
"I have serious suspicions that people were included in the list not without Armenias interference Serzh Sargsyan on the capture of military and political leaders of Artsakh   Replace Russian Soldiers in Armenia with Greek Observers   Leaked documents reveal that the Western Azerbaijan campaign is being led by Azerbaijan ArmActu   The Deputy Minister of Foreign Affairs of Armenia emphasized that Armenias vision is to make COP a truly inclusive participatory and actionoriented conference one that unites all stakeholders around the shared goal of building a future in harmony with nature   Pashinyan and his party seem to have stopped time altogether unwilling to acknowledge their own failures Arman Tatoyan   Vahan Kostanyan presented that Armenia continues to invest in youth empowerment the development of digital literacy and innovation in order to ensure the implementation of the promise of leave no one behind   Patterns of Engagement in USArmenia Defense Relations From Strategic Engagement to Diplomatic Stagnation   Trump highlights regional economic benefit of TRIPP project in Armenia   Germany will support Armenia with  million Euros in strategic cooperation areas until    Ambassador Mkrtchyan Discusses Cooperation with Carnegies Senior Vice President Daniel Baer,"
"Davit Karapetyan welcomed the Visa Liberalization Action Plan for Armenia presented by the EU side and noted that it constitutes a major step forward in deepening ArmeniaEU relations   Vahan Kostanyan and Mohammed Al Khulaifi exchanged views on the developments in the Middle East particularly in Palestine and Syria   EU hands over the Visa Liberalization Action Plan to Armenia   With European Rabbis Convention in Baku Armenia Misses a Strategic Opportunity   Armenia Reaffirms Readiness to Support Peace Efforts in the Middle East at UN Security Council Debate   US to Establish First Working Groups with Armenia and Azerbaijan by Years End   Double standards ACNIS ReView from Yerevan   The Azerbaijan Sanctions Review Act of  Holding Baku Accountable   The interlocutors commended close and multifaceted cooperation established between Armenia and UNESCO including in areas related to the protection of cultural heritage in emerging situations and the integration of innovative technologies in this context   Lachin Blockade EcoActivist among Delegation Meeting Armenian Counterparts in Yerevan,"
"Siranush Sahakyan Ruben Vardanyans statement has significant legal importance NEWSam   Pashinyans election campaign could lead to a split in Armenian society   Recognizing the importance of healthy information ecosystems in every part of the world Armenia is taking a leadership role in the Partnership for Information and Democracy Ararat Mirzoyan   Peace promises and the language of hate Azerbaijans double politics OC Media   Armenian Church Barred from Medieval Monastery   High Commissioner for Diaspora Affairs Zareh Sinanyan met with a delegation from the Armenian Mkhitaryan School of Istanbul   Armenia was to adopt an Integration Strategy accompanied by suitable financial resources and capacitybuilding to ensure effective support actions for refugees asylum seekers and migrants   Reflections on the Euronest Parliamentary Assembly and Armenias Path toward European Values   Prime Minister Pashinyan Should be Excommunicated and Arrested   Ararat Mirzoyan and Robert Floyd exchanged views on ongoing international developments stressing the importance of continued efforts toward the universal implementation of the Organizations goals,"
"Ambassador Narek Mkrtchyan Meets with Museum of the Bible CEO Dr Carlos Campo to Discuss Cooperation   The Issue of Artsakh A Matter of Human Rights Not Territory  Discussion with the FranceArtsakh Friendship Circle   Ararat Mirzoyan and Sima Bahous discussed the participation of women in peacebuilding processes   A series of lectures in universities on the foreign policy and diplomatic service of the Republic of Armenia   Ararat Mirzoyan and JeanNol Barrot touched upon regional developments including the implementation of agreements reached in Washington DC in August and significant developments   At this critical moment in the Armenian nations history amidst geopolitical uncertainty we need all our national institutions to remain strong and able to play their roles AGBU Calls for Restraint and Unity in Armenia   The state cannot interfere in the internal affairs of the Church Statement by media representatives   Will People in Armenia Finally Wake Up When Pashinyan Orders Catholicos Arrest   Ruben Vardanyan filed a motion to dismiss Berman citing general dissatisfaction with the proceedings   We view regional connectivity not only as an engine of economic growth but also as a vital instrument for strengthening resilience promoting social development and ensuring lasting peace and stability in our region Ararat Mirzoyan,"
"Highlevel Political and Security Dialogue regular Security and Defence Consultations the EU Monitoring Mission in Armenia  all these contribute to further strengthening Armenias resilience   ACA Condemns Termination of CFPB Consent Order Protecting Armenian Americans from Financial Discrimination   Armenian Ambassador and US Envoy Steve Witkoff Discuss Progress of the August  Agreements   Armenian and US Officials Discuss Defense Cooperation   PES Congress  Adopts Resolution Supporting EU Mission in Armenia and Calling on Azerbaijan to Release Armenian Hostages and Protect Cultural Heritage   Ambassador Narek Mkrtchyan Meets with US Congressman Pat Harrigan to Discuss ArmeniaUS Cooperation and Energy Sector Opportunities   Ambassadors and Governor Robert Ghukasyan Discuss Regional Development within the Resilient Syunik Team Europe Initiative in Kapan   Deputy Foreign Minister of Armenia Robert Abisogomonyan Delivers Statement at the th Midterm Ministerial Meeting of the NonAligned Movement in Kampala   Steve Witkoff reaffirmed the consistent support of the United States for the peace agenda Ambassador Mkrtchyan expressed his gratitude to Steve Witkoff for his efforts to establish peace and stability in the region   Armenia became the th state to have finalised the process of ratification of the Council of Europes Convention on Human Rights and Biomedicine Oviedo Convention,"
"MEPs Continue to Question EU Leadership on Unresolved Issues About NagornoKarabakh   Investigating war crimes of authoritarian regimes Side event in Warsaw   The Deputy Foreign Minister of Armenia briefed his counterpart on the latest developments in the South Caucasus region   The PEACE Act Symbolism Over Substance in Addressing Azerbaijans Aggression   Venice Commission Finds Armenian Law on Material Incentivization of Assembly Participation Incompatible with Legal Certainty Principle   Ambassador Paruyr Hovhannisyan CoChairs Joint Meeting of UNGA Second Committee and ECOSOC   Armenia Reaffirms Commitment to Global Torture Ban at UNGA Third Committee   Pashinyan is Wrong No th or rd Republic Only  Armenian Republics  and    Armenia to Center Global Biodiversity Review at COP Presidency   Varduhi Melikyan Addresses Rising Atrocity Crimes and International Justice,"
"Noubar Afeyan hopes for release of Armenian POWs held in Azerbaijan   With President Trumps Success in Ending the War in Gaza the Armenian Assembly Urges the President to Secure the Release of Hostages Held in Baku   Armenia and Azerbaijan Upgrading of UK Bilateral Relationships and Lifting the UK Arms Embargo   Ararat Mirzoyan Held Meetings with Foreign Ministers of Several Countries on the Sidelines of the Summit in Egypt   Davit Karapetyan and Saeed Khatibzadeh discussed possible areas for further enhancing cooperation touching upon the prospects of collaboration within the frameworks of the Yerevan Dialogue and the Tehran Dialogue conferences   Meeting of the Secretary General of the Foreign Ministry of Armenia with the Head of the Iranology foundation   This is a clear example of statebacked weaponization of humanitarian issues to advance territorial claims against Armenia while refusing to accept the internationally recognized borders of Armenia Daniel Ioannisyan   Armenia and the EU Discuss Visa Facilitation at the Eighth Meeting of the Joint Committee   Armenia Reaffirms Commitment to Disarmament and Welcomes Peace Initiative in the South Caucasus  Statement at UNGA   Thirtyone French senators and members of parliament have issued a joint appeal on the occasion of the anniversary of the forced displacement of the people of Artsakh,"
"The Minister of Defense of Armenia discussed issues of bilateral cooperation with the Czech side   Through IUCN Armenia will gain access to global expertise innovative tools and international partnerships that will help us accelerate our conservation goals   Ambassador Narek Mkrtchyan Meets with IISSAmericas to Discuss South Caucasus Security   Odile RenaudBasso emphasized that the EBRD will continue to actively support the strategic reforms of the Government of Armenia and programs contributing to the development of the potential of the private sector   Marta Kos stressed the EUs readiness to continue the steps to deepen and expand ties with Armenia in various directions   Increased EU engagement in the South Caucasus and Central Asia comes at the right time Prime Minister   Ambassador Narek Mkrtchyan Meets with Congressman Brad Sherman to Discuss ArmeniaUS Relations   A ceasefire will allow respite for shattered communities In that light it is important that all sides reject extremism and violence and work with each other and with the international community to build trust and restore the rule of law   Pashinyan and Frieden Discuss ArmenianLuxembourg Relations and Regional Stability Issues   Suren Papikyan Discussed Defense Cooperation Issues with the UK Ambassador,"
"The Sadarak Corridor A Path to Restoring the Regional Balance of Power   Pallone Discusses USArmenia Cooperation with Ambassador Mkrtchyan   Robert Abisoghomonyan commended the effective cooperation between Armenia and the UNHCR in developing a range of initiatives and implementing longterm programs to address the humanitarian needs of forcibly displaced persons   Yerevan State University and UNFPA in Armenia Announced Launch of a New Project to Promote Demographic Resilience and Inauguration of Demographic Research Center   Ambassador Mkrtchyan and Senator Daines discussed the outcomes of the August  trilateral meeting held in Washington including the signed agreements and emerging opportunities for interregional cooperation through the TRIPP program   Paruyr Hovhannisyan Permanent Representative of Armenia to the United Nations reaffirmed Armenias steadfast commitment to promoting gender equality and the empowerment of women in peace and security processes   US Government is More ProArtsakh Than the Prime Minister of Armenia   During the meeting the parties discussed topics related to ArmeniaCyprus cooperation in the defence sector   We strongly condemn the conviction of Archbishop Mikayel Ajapahyan viewing it as unjust repression a violation of his freedom of speech and persecution for his spiritual and national service under pressure from external hostile forces   Suren Papikyan Discussed Defense Cooperation with the French Ambassador,"
"The Prime Minister participates in the Armenia Mining Forum    CBP and Armenian Border Guard Launch Capability Gap Analysis to Strengthen Border Security under Crossroads of Peace Partnership   Nikol Pashinyan Antnio Costa and Ursula von der Leyen meet in Copenhagen   Pashinyan had brief meetings with foreign partners   When civil society is attacked in one country it creates a dangerous precedent that others may be tempted to follow Transparency International Anticorruption Center   The Prime Minister participates in the plenary session of the European Political Community Summit   Nikol Pashinyan and Emmanuel Macron discuss steps for further development of ArmeniaFrance relations   ANCA Affirms Artsakhs Rights Rejects Bill Locking in Azerbaijans Genocidal Gains   I draw your attention to the situation in Armenia and urge you not to become European sponsors of antidemocratic processes in our country Edmon Marukyan   Armenia US Discuss Bilateral Agenda and August  Joint Declaration,"
"ArmeniaChina Strategic Partnership Another Step in ForeignPolicy Diversification   In a postPashinyan Armenia I have no doubt that the right of return will be restored to the negotiating table with the full backing of international actors Vartan Oskanian   Armenian Dance and Diplomacy Armenias Independence Day Celebrated in India   Ararat Mirzoyan and Radosaw Sikorski exchanged views on ongoing processes within the EU as well as issues related to Armenias European integration   Meeting of the Secretary General of the Foreign Ministry of Armenia with the Director of the Polish Institute of International Affairs   We are already a democracy yes an unexperienced democracy but we are already an acknowledged democracy and of course we will be continuing our democratic reforms Ararat Mirzoyan   Ararat Mirzoyan and Andrii Sybiha discussed the posibilities for developing cooperation between Armenia and Ukraine and enhancing the bilateral agenda   Armenia Treads a SelfDefeating Path   Radmila Shekerinska and Ararat Mirzoyan discussed the possibilities for expanding the partnership between Armenia and NATO emphasizing the mutual interest in shaping a more ambitious agenda   Two Important Developments on the Right of Return for Nagorno Karabakh Armenians  Vartan Oskanian,"
"Mattias Guyomar positively assessed the reforms underway in Armenia and expressed confidence that they will contribute to raising the level of human rights protection   Nikol Pashinyan and Alain Berset highly appreciate ArmeniaCoE cooperation   The Prime Minister of Armenia meets with the President of the PACE   Deputy Foreign Minister of Armenia Robert Abisoghomonyan participated in the Highlevel side event on Building on the Foundations Securing the Future of the Open Internet   Nikol Pashinyan Vladimir Putin meet in Moscow   Ararat Mirzoyan and Kaja Kallas exchanged views on geopolitical and regional developments and specified the priority programs of ArmeniaEU partnership under this circumstances   House Committee Unanimously Passes Rep Amos Armenia Amendment   Deputy Foreign Minister of Armenia Raises Issue of Missing Persons at UN General Assembly Session   Ararat Mirzoyan and Batmunkh Battsetseg signed the Protocol on Amendments to the Agreement between the Government of the Republic of Armenia and the Government of Mongolia on the exemption of visa requirements for holders of diplomatic and official passports   Ararat Mirzoyan and Mirjana Spoljaric Egger discussed humanitarian issues in particular the release of Armenian prisoners of war and civilian captives held in Azerbaijan,"
